recipe name,Category,Description,,,,
Tex-Mex Pork Crescent Roll Squares,dinner,"Part nacho, and part flatbread, these tasty snacks or appetizers are a great way to use leftover pulled pork, or any tender, cooked pork. Serve with the suggested toppings, or be creative and add your own.",,,,
Carrot Apple Cake with Cream Cheese Frosting,dessert,This is a nice layered spice cake with added carrot and apple. Cream cheese frosting really takes it over the top.,,,,
Easy Air Fryer Whole Chicken,dinner,Using an air fryer to cook a whole chicken is the way to go. You'll end up with super crispy skin on all sides and even the white meat stays tender and juicy. Don't skip the resting step as this allows the juice to absorb back into the meat.,,,,
Croissant French Toast,breakfast,"An easy and impressive breakfast or brunch, this recipe is the perfect choice for special occasions or holidays. Serve warm with your favorite toppings. Some suggestions are powdered sugar, chopped nuts, cinnamon sugar, berries, maple syrup, blueberry or strawberry syrup, and whipped cream.",,,,
Cake Mix Birthday Cake Pancakes,dessert,The well known funfetti cake mix gets turned into cake-for-breakfast with some simple swaps of ingredients.,,,,
Creamy Tuscan Chicken Pasta,dinner,This creamy chicken pasta dish has lots of flavor thanks to sundried tomatoes and aged Asiago.,,,,
Chicken Broccoli Alfredo Bake,dinner,"This main entree comes together fast with a handful of ingredients, once you make the sauce. My Cottage Cheese Alfredo Sauce makes the dish both lighter and higher in protein.",,,,
Heavenly Raspberry Dessert,dessert,Light-tasting and delicious! My mother's famous dessert recipe has completed many holiday meals and makes a stunning summery cake. This works beautifully with strawberries as well.,,,,
Cherry Angel Food Cake,dessert,The traditional angel food cake with a new twist - cherries! Frost with your favorite icing.,,,,
High-Altitude Angel Food Cake,dessert,"This is my grandmother's recipe that I have adapted for high-altitude baking. It is easy, light and delicious -- the BEST angel food cake ever!!",,,,
2-Ingredient Pineapple Angel Food Cake,dessert,This angel food cake is easy and delicious and only requires 2 ingredients! Cover and store leftovers in the refrigerator.,,,,
Microwave Mini Angel Food Cake,dessert,You can put sprinkles or chocolate chips on this mini angel food cake.,,,,
Gluten-Free Angel Food Cake,dessert,"I have been making this for about 2 years and I have made it over 6 times at the time of publishing. Cut with a clean serrated knife, wiping the blade every few cuts.",,,,
Honey Angel Food Cake,dessert,"The moistest, yummiest cake from mom, Hattie! She always made it, then taught me.",,,,
Chocolate Angel Food Cake II,dessert,"This is a yummy change to standard Angel Food cake. It has a light and delicate flavor and hits the spot of that chocolate craving. Note: for best flavor and texture, serve the cake on the day it's made and be sure to avoid any traces of yolk in the egg whites, which would prevent them from whipping to their fullest.",,,,
Angel Food Cake II,dessert,"Some people like to make an angel food cake as a birthday cake. I have made this one before, and it was great. I made a butter icing, and just tinted the color I wanted. I put in those little dragees you see in the store inside the batter.",,,,
Toasted Angel Food Cake with Strawberries,dessert,"Toasted angel food cake with laughing strawberries and lemon cream cheese frosting is light, fluffy, fun, and so yummy!",,,,
Syds Angel Food Cake,dessert,"Homemade angel food cake is worth the work. It is moist, unlike the sweet Styrofoam-like cakes available in the grocery bakery. A tube pan with a removable bottom is highly recommended.",,,,
Cranberry Angel Food Cake Roll,dessert,"An angel food cake roll with cranberry filling. Serve with whipped cream, if desired.",,,,
Prosciutto e Melone Italian Ham and Melon,appetizer,"Prosciutto and melon are paired to make a super easy, 2-ingredient, refreshing appetizer or snack: just cut the cantaloupe into bite-sized pieces, wrap them with ham and spear them on skewers! Use superior-quality Italian ham for best results.",,,,
Cherry Pepper Poppers,appetizer,Fresh Hot cherry peppers stuffed with prosciutto and provolone cheese then soaked in olive oil.,,,,
Tomato and Mozzarella Bites,appetizer,"These tomato and mozzarella bites are a great way to serve tomato-mozzarella salad as a party appetizer. Great presentation; always a hit! You can find bite-sized mozzarella called bocconcini at most supermarkets. If they are on the larger side, cut them in half.",,,,
Antipasto,appetizer,This recipe makes a huge amount. I can it and give it away as Christmas gifts. We usually make this as a group project to cut down on prep time and cost. The ingredient amounts may be altered proportionally as needed.,,,,
Antipasto Squares,appetizer,Layers of roasted red bell pepper and deli meats cheeses are baked inside a crescent roll crust.,,,,
Caprese on a Stick,appetizer,"This is a great, easy finger appetizer. I came up with it because I love Caprese but it was difficult to serve at large parties. Putting the same ingredients on a toothpick yielded great results.",,,,
Watermelon Caprese Appetizer,appetizer,"A refreshing appetizer for the summer, my family loved this so much they ate more than a each. Also great for those who love the flavor of caprese but aren't huge fans of tomatoes.",,,,
Italian Tuna Spread,appetizer,"This is part of an antipasti spread. Serve with crostini, Melba toast, or crackers at room temperature. Store in refrigerator covered. To reuse, bring back to room temperature. Do not microwave to reheat. It will turn to goop. Best tuna fish sandwich you will ever have. Use iceberg lettuce, toasted bread, and thin slice of tomato. Yum!",,,,
Marinated Mushrooms for Antipasto,appetizer,Marinated mushrooms are one of my favorite Italian antipasti. They are easy to make and all you need is some crusty bread to eat with them. They also taste good as a side for raclette.,,,,
Antipasto Platter,appetizer,"This is a layered antipasti platter, so you can cut it into square slices neatly and have all the ingredients. This is a beautiful dish that's always a hit! It will make the vegetarians jealous. Add the veggies to your liking. Serve with fresh Italian bread. Enjoy!",,,,
Grilled Prosciutto-Wrapped Peaches with Burrata and Basil,dinner,"Serve these peaches wrapped in prosciutto as an appetizer or a sweet-and-savory dessert. There are many people, myself included, that think cooking prosciutto is basically a crime against nature  but there are exceptions. This plate of grilled peaches with burrata is one incredibly delicious example.",,,,
Festive Olive and Cheese Appetizer,appetizer,"This easy-to-assemble cherry tomato, olive, and cheese appetizer platter is arranged with fragrant rosemary sprigs to resemble a holiday wreath. Your guests will love nibbling on this beautiful display. Serve with toothpicks.",,,,
Caprese Skewers,appetizer,An elegant and easy take on a classic caprese skewer dish. Great for an appetizer at a dinner party. Serve with a small bowl of balsamic vinegar and good quality olive oil for dipping.,,,,
Roasted Peppers in Oil Peperoni Arrostiti Sotto Olio,lunch,My Italian mother-in-law taught me how to make these roasted red peppers in oil. She doesn't have any of her recipes written down. She just makes them like she always has for years. They can also be used on bruschetta or pureed with cream and served over pasta. I usually serve them in a relish tray as a side dish to any meal.,,,,
Tortellini Skewers,appetizer,Pretty appetizer that is easy to make.,,,,
Boniet,unknown,"Pronounced 'bun-yet,' this is an old world Italian recipe from my Nonie's kitchen. It is made using mainly parsley and garlic and is meant to be eaten with a crusty warm bread. It is almost sinful to share it's secret with the world but I know you'll love it as much as my family and I do. Refrigerate overnight for best flavor.",,,,
Gluten-Free Stuffed Zucchini Blossoms Fior di Zucca Ripieni,appetizer,"A delicious, traditional spring recipe from Italy made gluten-free, but great for everyone. These will be a hit at any table!",,,,
Roasted Veggie Antipasto,lunch,"This is a delicious recipe and keeps for a long time, due to hot water bath processing. Great little jars for picnics, hostess gifts and entertaining. Scrumptious with crackers and cream cheese. I like mine a little on the sweet side and will occasionally add 1/4 cup brown sugar to the mix or use a sweet BBQ sauce. Alter the veggies as you like, trying to keep the overall quantity about the same.",,,,
Marinated Stuffed Cherry Peppers,appetizer,A quintessential antipasto. Kick it up a notch from a basic appetizer to a showstopper by seasoning the olive oil.,,,,
Prosciutto Wrapped Melon Balls,appetizer,This is a great snack to make for any gathering. Balls of honeydew melon are wrapped in prosciutto and fresh mint to make a fancy appetizer with few ingredients.,,,,
Bruschetta with Peas and Mint,appetizer,"This is a fun take on bruschetta with peas, shallots, and mint that I invented one year when my neighbor brought me a bunch of fresh peas. I have also made it with frozen peas.",,,,
Grissini with Prosciutto,appetizer,This 2-ingredient Italian appetizer is one of my favorite quick things to serve when I have surprise guests. They taste great with a glass of wine or as part of an antipasti platter.,,,,
Easy Marinated Feta,appetizer,"I always make my own marinated feta. If you like, you can also add garlic, but my family doesn't like garlic so we prefer this simple variation.",,,,
Zucchini-Feta Rolls,appetizer,These vegetarian antipasti rolls with zucchini and feta are ideal for a party because you can make them a couple of days before.,,,,
Blackberry-Basil Skewers,appetizer,"This light, fresh, and wholesome appetizer is so very easy to make and perfect for any gathering.",,,,
Cherry Tomato Bites,appetizer,"Fresh, unbaked bites that remind you of a BLT. Quick, easy, and cheap, if you grow your own tomatoes. This can be made a day ahead if tomatoes were drained. Perfect for a picnic.",,,,
Eggplant and Tomato Caponata,lunch,"Another form of bruschetta, this is a great low calorie and healthy appetizer. Serve bruschetta-style, on toasted French bread and topped with Parmesan cheese. Caponata can be frozen in resealable bags or in pint jars.",,,,
